Date,Open,High,Low,Close,Adj Close,Volume
2010-02-26,127.010002,128.000000,126.739998,127.160004,98.026207,4784200
2010-03-01,127.500000,128.830002,127.470001,128.570007,99.113174,4577700
2010-03-02,128.699997,129.089996,127.129997,127.419998,98.226639,6013300
2010-03-03,127.730003,128.020004,126.680000,126.879997,97.810349,6390000
2010-03-04,127.070000,127.070000,125.470001,126.720001,97.687027,6032300
2010-03-05,127.169998,127.550003,127.040001,127.250000,98.095596,6140200
2010-03-08,127.059998,127.500000,126.360001,126.410004,97.448051,6199300
2010-03-09,126.269997,126.290001,125.199997,125.550003,96.785103,7528800
2010-03-10,125.989998,126.360001,125.209999,125.620003,96.839050,6916200
2010-03-11,125.709999,127.809998,125.709999,127.599998,98.365395,7922200
2010-03-12,127.910004,128.369995,127.510002,127.940002,98.627495,5169500
2010-03-15,127.400002,128.339996,127.279999,127.830002,98.542717,4497700
2010-03-16,128.000000,128.880005,127.449997,128.669998,99.190269,6134900
2010-03-17,128.899994,128.929993,127.360001,127.760002,98.488754,6348400
2010-03-18,127.459999,128.750000,127.449997,128.380005,98.966705,4954400
2010-03-19,127.709999,128.929993,126.779999,127.709999,98.450180,10744300
2010-03-22,127.110001,128.389999,126.570000,127.980003,98.658340,5651900
2010-03-23,127.940002,129.429993,127.639999,129.369995,99.729889,5978500
2010-03-24,128.630005,129.949997,128.470001,128.529999,99.082329,6669300
2010-03-25,129.360001,130.729996,129.130005,129.240005,99.629677,7603200
2010-03-26,128.929993,129.779999,128.720001,129.259995,99.645103,5550800
2010-03-29,129.300003,129.949997,128.259995,128.589996,99.128586,4643000
2010-03-30,128.899994,129.130005,128.250000,128.770004,99.267334,3426600
2010-03-31,128.229996,128.750000,127.650002,128.250000,98.866478,4904800
2010-04-01,128.949997,129.309998,127.550003,128.250000,98.866478,4980500
2010-04-05,128.380005,129.800003,128.139999,129.350006,99.714462,4118700
2010-04-06,128.679993,129.300003,128.050003,128.929993,99.390686,3926300
2010-04-07,128.529999,129.270004,128.009995,128.479996,99.043793,5157000
2010-04-08,128.039993,128.229996,127.199997,127.610001,98.373108,6006900
2010-04-09,127.879997,128.869995,127.120003,128.759995,99.259605,5185100
2010-04-12,128.570007,128.960007,128.240005,128.360001,98.951279,3992300
2010-04-13,128.259995,129.429993,127.839996,129.029999,99.467773,6819100
2010-04-14,129.729996,131.419998,129.460007,131.250000,101.179138,8545800
2010-04-15,130.529999,131.139999,130.190002,130.889999,100.901642,6425300
2010-04-16,130.679993,132.169998,130.250000,130.630005,100.701225,9546200
2010-04-19,130.380005,132.279999,130.380005,132.229996,101.934593,11353700
2010-04-20,129.199997,130.330002,128.259995,129.690002,99.976570,15216500
2010-04-21,129.869995,130.270004,128.500000,128.990005,99.436958,7559200
2010-04-22,128.639999,129.360001,127.769997,129.130005,99.544884,6018500
2010-04-23,129.080002,130.100006,128.710007,129.990005,100.207832,6197300
2010-04-26,129.759995,131.039993,129.539993,130.729996,100.778282,5285400
2010-04-27,129.899994,132.000000,128.710007,128.820007,99.305893,10916700
2010-04-28,129.399994,130.470001,129.029999,130.100006,100.292610,7122300
2010-04-29,130.550003,131.210007,130.149994,130.460007,100.570168,5786900
2010-04-30,130.429993,130.639999,128.839996,129.000000,99.444641,6266700
2010-05-03,129.389999,130.139999,128.800003,129.600006,99.907181,4992100
2010-05-04,128.889999,128.929993,126.570000,128.119995,98.766266,8285000
2010-05-05,127.120003,128.229996,126.870003,127.459999,98.257492,6072800
2010-05-06,126.290001,127.930000,116.000000,123.919998,96.018211,13168800
2010-05-07,123.360001,124.389999,120.000000,122.099998,94.607986,10584800
2010-05-10,126.269997,126.669998,125.059998,126.269997,97.839073,8463900
2010-05-11,125.209999,128.419998,125.150002,126.889999,98.319458,6498900
2010-05-12,127.160004,132.850006,127.010002,132.679993,102.805809,16626900
2010-05-13,130.929993,133.100006,130.850006,131.479996,101.876007,10497800
2010-05-14,131.059998,131.669998,129.410004,131.190002,101.651291,9920100
2010-05-17,130.679993,131.759995,128.699997,130.440002,101.070145,8923400
2010-05-18,131.259995,131.990005,129.899994,129.949997,100.690468,9330000
2010-05-19,129.369995,130.500000,127.820000,128.860001,99.845901,8669300
2010-05-20,127.220001,127.959999,123.680000,123.800003,95.925232,13176500
2010-05-21,122.160004,125.610001,121.400002,125.419998,97.180428,12639500
2010-05-24,125.260002,126.019997,124.040001,124.449997,96.428871,6868600
2010-05-25,121.470001,124.949997,121.470001,124.519997,96.483093,9494800
2010-05-26,124.889999,125.940002,123.000000,123.230003,95.483574,9083200
2010-05-27,125.050003,126.389999,124.769997,126.389999,97.932045,7725900
2010-05-28,125.959999,126.279999,124.290001,125.260002,97.056480,7421900
2010-06-01,124.690002,126.879997,124.199997,124.339996,96.343628,7135400
2010-06-02,124.849998,127.500000,124.349998,127.410004,98.722404,7705300
2010-06-03,127.750000,128.220001,126.459999,127.959999,99.148567,6645300
2010-06-04,126.370003,127.099998,124.669998,125.279999,97.071983,9669200
2010-06-07,125.570000,125.860001,124.129997,124.129997,96.180893,6951400
2010-06-08,124.260002,124.459999,122.820000,123.720001,95.863235,8399200
2010-06-09,124.830002,125.839996,123.580002,123.900002,96.002716,7795500
2010-06-10,125.989998,128.220001,125.800003,127.680000,98.931618,7479700
2010-06-11,126.730003,128.800003,126.440002,128.449997,99.528206,5820200
2010-06-14,128.500000,129.970001,128.490005,128.500000,99.566956,6753000
2010-06-15,128.929993,129.949997,128.369995,129.789993,100.566505,6652500
2010-06-16,128.339996,130.679993,128.339996,130.350006,101.000412,6401000
2010-06-17,130.070007,131.029999,129.860001,130.979996,101.488579,5571000
2010-06-18,131.020004,131.250000,130.130005,130.149994,100.845451,9581400
2010-06-21,131.419998,131.940002,130.220001,130.649994,101.232864,6857800
2010-06-22,130.369995,131.470001,129.070007,129.300003,100.186852,6030200
2010-06-23,129.250000,131.470001,129.089996,130.110001,100.814445,6855800
2010-06-24,129.570007,129.729996,127.699997,128.190002,99.326744,5565500
2010-06-25,128.339996,129.100006,127.120003,127.120003,98.497696,10420400
2010-06-28,127.650002,129.470001,127.220001,128.979996,99.938889,6335100
2010-06-29,127.349998,128.399994,124.120003,125.089996,96.924774,9376200
2010-06-30,124.830002,125.220001,123.000000,123.480003,95.677292,8018000
2010-07-01,123.550003,124.209999,121.610001,122.570000,94.972160,9742100
2010-07-02,123.290001,123.290001,120.610001,121.860001,94.422028,6454500
2010-07-06,123.580002,124.629997,122.169998,123.459999,95.661758,6348700
2010-07-07,123.470001,127.120003,123.470001,127.000000,98.404716,7090300
2010-07-08,127.370003,128.149994,126.739998,127.970001,99.156311,5439300
2010-07-09,127.900002,128.199997,127.290001,127.959999,99.148567,3898000
2010-07-12,127.370003,128.830002,127.160004,128.669998,99.698700,4206900
2010-07-13,128.970001,130.979996,128.690002,130.479996,101.101135,6687700
2010-07-14,129.320007,131.600006,129.139999,130.720001,101.287079,6607200
2010-07-15,129.869995,130.919998,129.550003,130.720001,101.287079,6186800
2010-07-16,129.960007,130.149994,127.849998,128.029999,99.202782,7002900
2010-07-19,128.669998,130.380005,128.369995,129.789993,100.566505,8388600
2010-07-20,122.970001,126.559998,122.930000,126.550003,98.056061,16337400
2010-07-21,126.440002,126.500000,124.620003,125.269997,97.064217,8615500
2010-07-22,126.320000,127.779999,126.050003,127.470001,98.768875,6909000
2010-07-23,127.300003,128.800003,127.000000,128.380005,99.473999,5078000
2010-07-26,128.179993,128.429993,127.139999,128.410004,99.497223,5174900
2010-07-27,128.779999,129.169998,127.889999,128.630005,99.667709,4648200
2010-07-28,128.669998,129.350006,127.879997,128.429993,99.512741,4248800
2010-07-29,129.059998,129.500000,127.139999,128.020004,99.195053,8994200
2010-07-30,127.430000,128.979996,127.040001,128.399994,99.489464,6021000
2010-08-02,129.250000,131.199997,129.250000,130.759995,101.318108,6437500
2010-08-03,130.029999,131.039993,129.330002,130.369995,101.015892,5091800
2010-08-04,130.460007,131.500000,129.850006,131.270004,101.713280,4567500
2010-08-05,130.729996,131.979996,130.529999,131.830002,102.147179,4520600
2010-08-06,130.410004,130.479996,128.759995,130.139999,101.337364,6136200
2010-08-09,130.789993,132.339996,130.399994,132.000000,102.785706,6131700
2010-08-10,131.179993,132.490005,130.770004,131.839996,102.661125,5471700
2010-08-11,130.690002,130.690002,129.460007,129.830002,101.095978,6316100
2010-08-12,127.690002,128.779999,127.519997,128.300003,99.904594,5132200
2010-08-13,127.959999,128.460007,127.330002,127.870003,99.569763,4669400
2010-08-16,127.470001,128.229996,126.959999,127.769997,99.491890,4009200
2010-08-17,128.830002,129.850006,127.900002,128.449997,100.021393,4298300
2010-08-18,128.869995,130.199997,127.800003,129.389999,100.753357,4883200
2010-08-19,128.669998,129.589996,128.020004,128.899994,100.371796,5402400
2010-08-20,128.720001,128.979996,126.959999,127.500000,99.281654,6246300
2010-08-23,127.570000,128.029999,126.440002,126.470001,98.479599,4034400
2010-08-24,125.209999,126.019997,124.570000,124.900002,97.257088,5621200
2010-08-25,124.570000,125.599998,124.000000,125.269997,97.545158,5235300
2010-08-26,125.779999,125.779999,122.779999,122.779999,95.606300,7746600
2010-08-27,123.830002,124.800003,122.419998,124.730003,97.124718,6214200
2010-08-30,125.080002,125.269997,123.400002,123.400002,96.089058,3604000
2010-08-31,123.309998,123.989998,122.279999,123.129997,95.878807,5624200
2010-09-01,125.309998,126.309998,124.519997,125.769997,97.934509,5623100
2010-09-02,126.029999,126.230003,124.650002,125.040001,97.366104,5103300
2010-09-03,126.220001,127.599998,125.900002,127.580002,99.343971,5142900
2010-09-07,126.989998,127.360001,125.879997,125.949997,98.074684,4353300
2010-09-08,126.019997,126.519997,125.389999,126.080002,98.175919,4477500
2010-09-09,127.269997,127.570000,126.150002,126.360001,98.393936,3436700
2010-09-10,126.989998,128.289993,126.260002,127.989998,99.663185,4418700
2010-09-13,128.630005,130.000000,128.520004,129.610001,100.924667,5271300
2010-09-14,128.429993,129.919998,128.429993,128.850006,100.332855,4850500
2010-09-15,128.649994,129.960007,128.539993,129.429993,100.784477,4762500
2010-09-16,129.199997,129.949997,128.800003,129.669998,100.971382,4685000
2010-09-17,129.919998,130.600006,129.699997,130.190002,101.376305,10397400
2010-09-20,130.240005,132.089996,130.110001,131.789993,102.622200,7145500
2010-09-21,131.449997,132.800003,130.779999,131.979996,102.770111,5267900
2010-09-22,131.610001,132.580002,131.399994,132.570007,103.229561,4922400
2010-09-23,131.419998,132.779999,131.220001,131.669998,102.528725,3898800
2010-09-24,132.419998,134.149994,132.339996,134.110001,104.428703,7122400
2010-09-27,133.509995,135.000000,133.509995,134.649994,104.849182,6155400
2010-09-28,134.669998,135.139999,133.710007,134.889999,105.036072,7481300
2010-09-29,134.399994,135.800003,134.339996,135.479996,105.495506,5151200
2010-09-30,135.500000,136.110001,133.669998,134.139999,104.452072,6425800
2010-10-01,135.509995,136.279999,135.089996,135.639999,105.620094,5621200
2010-10-04,135.229996,135.919998,134.389999,135.250000,105.316422,4059900
2010-10-05,136.179993,137.899994,136.119995,137.660004,107.193031,6202500
2010-10-06,136.880005,137.960007,136.830002,137.839996,107.333206,4783000
2010-10-07,137.919998,138.880005,137.520004,138.720001,108.018440,6440800
2010-10-08,138.399994,139.089996,138.059998,138.850006,108.119629,4540800
2010-10-11,138.789993,139.940002,138.639999,139.660004,108.750381,4004300
2010-10-12,138.399994,139.990005,138.270004,139.850006,108.898338,5637300
2010-10-13,139.910004,141.479996,139.779999,140.369995,109.303246,8784300
2010-10-14,140.350006,141.500000,139.690002,141.500000,110.183182,5653100
2010-10-15,142.100006,142.100006,140.539993,141.059998,109.840538,7220400
2010-10-18,140.899994,143.029999,140.839996,142.830002,111.218788,10322700
2010-10-19,137.300003,139.339996,136.699997,138.029999,107.481125,14159100
2010-10-20,138.279999,139.869995,138.130005,139.070007,108.290970,6945500
2010-10-21,139.809998,140.490005,138.399994,139.830002,108.882774,6221200
2010-10-22,140.149994,140.750000,139.460007,139.669998,108.758186,4105300
2010-10-25,140.419998,141.399994,139.809998,139.839996,108.890572,4870000
2010-10-26,139.289993,142.000000,138.529999,140.669998,109.536850,7327100
2010-10-27,139.520004,141.570007,139.000000,141.429993,110.128654,6465300
2010-10-28,141.839996,141.949997,140.419998,140.899994,109.715942,5481600
2010-10-29,140.899994,144.000000,140.750000,143.600006,111.818375,8439300
2010-11-01,143.639999,144.259995,142.320007,143.320007,111.600357,5674600
2010-11-02,143.850006,144.710007,143.710007,143.839996,112.005280,4626400
2010-11-03,144.240005,144.460007,142.630005,144.169998,112.262215,5182100
2010-11-04,144.820007,146.839996,144.710007,146.789993,114.302391,6622500
2010-11-05,145.940002,146.929993,145.669998,146.919998,114.403580,4995800
2010-11-08,145.350006,146.580002,145.250000,146.460007,114.552177,4459700
2010-11-09,146.699997,147.529999,145.630005,146.139999,114.301933,5700600
2010-11-10,146.089996,146.789993,145.630005,146.550003,114.622581,5172000
2010-11-11,144.699997,145.500000,143.350006,145.429993,113.746559,4752200
2010-11-12,144.589996,145.770004,143.550003,143.740005,112.424767,4731500
2010-11-15,143.889999,144.750000,143.270004,143.639999,112.346573,3827700
2010-11-16,142.929993,143.380005,141.179993,142.240005,111.251595,6342100
2010-11-17,142.490005,142.490005,141.389999,141.949997,111.024757,4785900
2010-11-18,143.039993,144.990005,142.750000,144.360001,112.909714,4236200
2010-11-19,144.380005,145.350006,143.990005,145.050003,113.449417,5015900
2010-11-22,144.000000,145.429993,143.559998,145.389999,113.715324,3730700
2010-11-23,144.240005,144.529999,142.330002,143.179993,111.986771,4570300
2010-11-24,143.949997,146.440002,143.820007,145.809998,114.043823,4874100
2010-11-26,145.300003,145.300003,143.570007,143.899994,112.549904,2081300
2010-11-29,143.529999,143.669998,141.500000,142.889999,111.759979,5040300
2010-11-30,142.240005,142.759995,141.279999,141.460007,110.641487,7674800
2010-12-01,143.610001,145.130005,143.509995,144.410004,112.948860,6822800
2010-12-02,144.330002,145.850006,144.300003,145.179993,113.551048,5374000
2010-12-03,144.250000,145.679993,144.250000,145.380005,113.707481,3710600
2010-12-06,144.539993,145.869995,144.520004,144.990005,113.402473,3321800
2010-12-07,146.020004,146.300003,143.869995,144.020004,112.643784,4828600
2010-12-08,144.350006,145.649994,143.839996,144.979996,113.394623,4961400
2010-12-09,145.940002,145.940002,143.520004,144.300003,112.862801,4405300
2010-12-10,144.880005,144.949997,143.729996,144.820007,113.269531,3503800
2010-12-13,145.139999,145.399994,144.210007,144.279999,112.847153,4741000
2010-12-14,144.259995,146.009995,144.259995,145.820007,114.051613,4800800
2010-12-15,145.130005,145.720001,144.309998,144.720001,113.191277,4447400
2010-12-16,144.839996,145.320007,144.149994,144.550003,113.058296,4178600
2010-12-17,144.690002,145.500000,144.399994,145.000000,113.410286,10027000
2010-12-20,145.389999,145.539993,144.389999,144.509995,113.027046,3995000
2010-12-21,144.990005,145.990005,144.330002,145.740005,113.989059,3777100
2010-12-22,145.660004,146.399994,145.580002,145.949997,114.153297,3388800
2010-12-23,145.889999,146.330002,145.330002,145.889999,114.106384,2424500
2010-12-27,145.119995,145.699997,145.000000,145.339996,113.676193,2314700
2010-12-28,145.309998,146.149994,145.059998,145.710007,113.965599,2699600
2010-12-29,146.000000,147.500000,145.710007,146.520004,114.599136,3661100
2010-12-30,146.360001,147.110001,146.250000,146.669998,114.716431,3039100
2010-12-31,146.729996,147.070007,145.960007,146.759995,114.786858,2969800
2011-01-03,147.210007,148.199997,147.139999,147.479996,115.349991,4603800
2011-01-04,147.559998,148.220001,146.639999,147.639999,115.475121,5060100
2011-01-05,147.339996,147.479996,146.729996,147.050003,115.013687,4657400
2011-01-06,147.130005,148.789993,146.820007,148.660004,116.272919,5029200
2011-01-07,148.789993,148.860001,146.940002,147.929993,115.701958,4135700
2011-01-10,147.580002,148.059998,147.229996,147.639999,115.475121,3633400
2011-01-11,148.199997,148.350006,146.750000,147.279999,115.193558,4163600
2011-01-12,147.990005,149.289993,147.669998,149.100006,116.617027,4091500
2011-01-13,149.240005,149.289993,148.250000,148.820007,116.398079,3445800
2011-01-14,148.889999,150.000000,148.470001,150.000000,117.320953,4544200
2011-01-18,149.820007,151.460007,149.380005,150.649994,117.829369,9176900
2011-01-19,153.259995,156.130005,152.830002,155.690002,121.771339,12141000
2011-01-20,154.529999,155.960007,154.449997,155.800003,121.857391,7439900
2011-01-21,156.399994,156.779999,154.960007,155.500000,121.622772,7009000
2011-01-24,155.419998,159.789993,155.330002,159.630005,124.853020,7285100
2011-01-25,159.210007,164.350006,159.000000,161.440002,126.268623,8260800
2011-01-26,161.669998,161.899994,160.419998,161.039993,125.955780,5353100
2011-01-27,161.429993,162.179993,160.860001,161.070007,125.979317,4878300
2011-01-28,161.050003,161.919998,158.669998,159.210007,124.524513,6725600
2011-01-31,159.179993,162.000000,158.679993,162.000000,126.706673,7197200
2011-02-01,162.110001,163.940002,162.000000,163.559998,127.926819,5831300
2011-02-02,163.399994,163.600006,162.610001,163.300003,127.723473,3904000
2011-02-03,163.160004,164.199997,162.809998,163.529999,127.903328,4683400
2011-02-04,163.479996,164.139999,163.220001,164.000000,128.270966,3755200
2011-02-07,164.080002,164.990005,164.020004,164.820007,128.912338,4928100
2011-02-08,164.820007,166.250000,164.320007,166.050003,130.388519,5612600
2011-02-09,165.619995,165.970001,164.100006,164.649994,129.289215,4633600
2011-02-10,163.899994,165.000000,163.179993,164.089996,128.849548,5737800
2011-02-11,163.979996,165.009995,163.309998,163.850006,128.661041,5185200
2011-02-14,164.179993,164.380005,162.850006,163.220001,128.166290,4129800
2011-02-15,162.889999,163.570007,162.520004,162.839996,127.867920,3768700
2011-02-16,163.330002,163.600006,162.750000,163.399994,128.307678,3216000
2011-02-17,163.300003,164.669998,162.850006,164.240005,128.967270,3230500
2011-02-18,164.460007,164.839996,164.100006,164.839996,129.438400,4245000
2011-02-22,163.570007,164.259995,161.779999,161.949997,127.169075,5209300
2011-02-23,161.809998,162.679993,160.139999,160.179993,125.779182,5998100
2011-02-24,159.630005,161.270004,159.029999,160.770004,126.242432,5707500
2011-02-25,161.059998,162.339996,160.860001,162.279999,127.428169,4518400
2011-02-28,162.360001,162.990005,161.240005,161.880005,127.114143,4773000
2011-03-01,163.149994,163.149994,159.880005,159.970001,125.614288,4382800
2011-03-02,159.429993,161.110001,159.410004,160.160004,125.763489,3413000
2011-03-03,161.419998,164.000000,161.270004,163.479996,128.370468,4057800
2011-03-04,163.399994,164.309998,160.649994,161.830002,127.074814,4910700
2011-03-07,161.600006,162.979996,158.850006,159.929993,125.582878,5312000
2011-03-08,159.699997,163.429993,159.210007,162.279999,127.428169,5384800
2011-03-09,163.470001,167.720001,163.279999,165.860001,130.239334,9086600
2011-03-10,164.639999,164.669998,161.380005,162.020004,127.223999,7041400
2011-03-11,162.399994,163.240005,160.839996,162.429993,127.545952,4271000
2011-03-14,161.160004,161.979996,160.089996,161.389999,126.729317,4300500
2011-03-15,157.350006,159.639999,156.880005,159.020004,124.868332,6475800
2011-03-16,156.520004,156.979996,151.710007,153.000000,120.141212,12195300
2011-03-17,154.000000,154.500000,152.699997,154.179993,121.067772,7376400
2011-03-18,156.500000,156.949997,154.320007,155.889999,122.410522,11450000
2011-03-21,157.639999,159.630005,157.070007,157.679993,123.816093,5784000
2011-03-22,158.559998,158.610001,157.520004,158.000000,124.067406,4311400
2011-03-23,158.000000,160.080002,157.529999,159.529999,125.268791,4782500
2011-03-24,160.229996,160.710007,158.839996,160.039993,125.669235,5145800
2011-03-25,160.979996,162.740005,160.759995,162.179993,127.349663,5348100
2011-03-28,161.539993,162.580002,161.119995,161.369995,126.713638,3972800
2011-03-29,161.339996,163.089996,161.149994,162.880005,127.899338,3456700
2011-03-30,163.550003,163.990005,163.020004,163.600006,128.464722,3394100
2011-03-31,163.399994,164.059998,163.070007,163.070007,128.048523,3860800
2011-04-01,163.699997,164.419998,163.039993,164.270004,128.990829,4381900
2011-04-04,164.419998,164.729996,163.580002,164.250000,128.975113,3225100
2011-04-05,163.809998,164.699997,163.619995,163.990005,128.770935,3612000
2011-04-06,164.339996,164.750000,163.809998,164.039993,128.810150,3774800
2011-04-07,164.100006,164.550003,163.279999,164.380005,129.077209,3666700
2011-04-08,164.350006,164.380005,163.160004,164.050003,128.818039,3324100
2011-04-11,163.440002,164.000000,163.110001,163.949997,128.739548,4139000
2011-04-12,163.360001,163.770004,162.300003,163.250000,128.189896,3860600
2011-04-13,163.970001,164.929993,163.660004,163.949997,128.739548,4181900
2011-04-14,163.839996,165.360001,163.160004,164.970001,129.540512,4699100
2011-04-15,165.000000,166.339996,164.869995,166.210007,130.514191,5287400
2011-04-18,164.639999,166.160004,162.860001,165.940002,130.302185,6160700
2011-04-19,165.710007,166.380005,164.440002,165.399994,129.878098,6547100
2011-04-20,163.100006,165.889999,162.190002,164.750000,129.367722,10891800
2011-04-21,165.630005,168.449997,164.860001,168.279999,132.139603,6158400
2011-04-25,167.649994,168.770004,167.229996,167.669998,131.660629,3583800
2011-04-26,167.990005,169.199997,167.399994,168.490005,132.304535,7300000
2011-04-27,168.610001,170.589996,168.460007,170.369995,133.780777,5299700
2011-04-28,169.990005,171.380005,169.699997,170.779999,134.102707,5087700
2011-04-29,171.100006,173.000000,170.479996,170.580002,133.945679,5587700
2011-05-02,172.110001,173.539993,171.490005,172.149994,135.178467,5396200
2011-05-03,172.000000,173.479996,171.229996,172.869995,135.743881,5007700
2011-05-04,172.360001,172.619995,169.589996,170.619995,133.977097,6890300
2011-05-05,170.470001,170.869995,167.500000,168.460007,132.280945,7332000
2011-05-06,169.029999,170.149994,168.240005,168.889999,133.211655,4839400
2011-05-09,168.389999,169.850006,168.309998,169.100006,133.377319,3594800
2011-05-10,169.250000,170.899994,169.220001,170.380005,134.386917,4934800
2011-05-11,170.300003,170.520004,167.820007,169.500000,133.692795,4663200
2011-05-12,169.649994,172.770004,168.649994,172.240005,135.853958,5138500
2011-05-13,171.699997,172.149994,169.440002,169.919998,134.024078,5167400
2011-05-16,169.809998,170.639999,168.309998,168.860001,133.188034,4662200
2011-05-17,167.850006,171.410004,166.529999,170.500000,134.481567,8773200
2011-05-18,170.100006,171.190002,169.460007,170.440002,134.434235,4154300
2011-05-19,170.860001,171.399994,169.320007,170.589996,134.552536,3538300
2011-05-20,170.399994,171.149994,169.380005,170.160004,134.213440,4869900
2011-05-23,168.580002,168.690002,167.070007,168.259995,132.714737,5144000
2011-05-24,168.500000,168.669998,167.509995,167.990005,132.501801,4643600
2011-05-25,167.630005,168.399994,167.509995,167.750000,132.312515,3882100
2011-05-26,167.460007,167.500000,165.899994,167.179993,131.862930,5771300
2011-05-27,167.910004,168.470001,167.000000,167.500000,132.115326,3277600
2011-05-31,168.440002,169.889999,167.820007,168.929993,133.243210,9123400
2011-06-01,168.899994,169.580002,166.500000,166.559998,131.373917,5134600
2011-06-02,166.440002,167.100006,165.710007,166.089996,131.003189,3854100
2011-06-03,164.300003,165.889999,164.130005,165.050003,130.182877,5230500
2011-06-06,164.759995,165.580002,164.270004,164.750000,129.946259,3619700
2011-06-07,165.110001,165.240005,163.610001,163.690002,129.110229,4187000
2011-06-08,163.270004,164.850006,163.259995,164.339996,129.622910,3850800
2011-06-09,165.009995,165.960007,164.759995,164.839996,130.017258,4299800
2011-06-10,164.570007,164.839996,162.869995,163.179993,128.707916,4683300
2011-06-13,164.440002,164.460007,162.729996,163.169998,128.700027,5099200
2011-06-14,163.869995,164.570007,163.649994,164.119995,129.449371,7050000
2011-06-15,162.750000,163.410004,161.520004,162.330002,128.037537,5225600
2011-06-16,162.059998,163.630005,161.779999,162.669998,128.305679,4861100
2011-06-17,164.240005,165.100006,163.580002,164.440002,129.701767,7149700
2011-06-20,163.699997,165.610001,163.589996,165.020004,130.159210,3956100
2011-06-21,165.199997,166.750000,164.000000,166.220001,131.105698,5387300
2011-06-22,165.589996,166.809998,165.100006,165.679993,130.679825,3960500
2011-06-23,164.059998,166.729996,163.800003,166.119995,131.026855,5271500
2011-06-24,165.850006,165.940002,164.570007,165.070007,130.198654,4402600
2011-06-27,165.740005,168.240005,165.210007,167.619995,132.209961,4446700
2011-06-28,168.330002,170.699997,168.009995,170.009995,134.095093,4850000
2011-06-29,170.610001,170.860001,169.820007,170.539993,134.513077,3817100
2011-06-30,171.110001,172.449997,170.750000,171.550003,135.309738,5105200
2011-07-01,171.610001,174.649994,171.490005,174.539993,137.668121,5181700
2011-07-05,173.520004,175.429993,173.520004,175.429993,138.370087,4586500
2011-07-06,175.190002,177.770004,175.089996,177.710007,140.168442,5885900
2011-07-07,176.779999,177.270004,176.119995,176.479996,139.198273,5905600
2011-07-08,175.490005,176.490005,175.009995,176.490005,139.206192,4399900
2011-07-11,174.899994,176.149994,174.610001,174.990005,138.023041,4766500
2011-07-12,174.929993,175.369995,173.889999,174.050003,137.281647,5036800
2011-07-13,174.899994,176.320007,174.000000,174.320007,137.494568,4074800
2011-07-14,174.399994,176.100006,173.839996,174.229996,137.423645,4613100
2011-07-15,175.080002,175.940002,174.070007,175.539993,138.456848,5347100
2011-07-18,174.729996,176.460007,173.580002,175.279999,138.251740,8879700
2011-07-19,178.740005,185.210007,178.649994,185.210007,146.084076,13245600
2011-07-20,183.839996,184.419998,183.000000,183.649994,144.853622,5901100
2011-07-21,183.589996,185.500000,182.899994,184.899994,145.839554,4958400
